"date","jobs","job vacancy","job search","job openings","job opportunity","employment","employment opportunities","latest jobs","new jobs","work opportunities","job portal","job board","hire me","recruitment","recruitment portal","apply for job","find a job","graduate jobs","entry level jobs","youth employment","jobs for graduates","jobs after school","jobs after university","NYSC jobs","jobs near me","work no dey","no job","job wahala","hustle","hustle no easy","any job","looking for work","I dey find work","where work dey","no work for area","CV sample","resume template","cover letter sample","interview questions","how to write a CV","how to write a resume","how to write application letter","how to pass interview","aptitude test questions","career advice","career guidance","temporary jobs","casual jobs","contract jobs","weekend jobs","work from home","online jobs","freelance jobs","online remote jobs","work from home jobs","side hustle","online income","oil and gas jobs","banking jobs","finance jobs","fintech jobs","tech jobs","IT jobs","software developer jobs","data analyst jobs","cybersecurity jobs","engineering jobs","electrical engineering jobs","mechanical engineering jobs","civil engineering jobs","architecture jobs","construction jobs","sales jobs","marketing jobs","call center jobs","lecturer jobs","teaching jobs","healthcare jobs","nursing jobs","doctor jobs","medical laboratory jobs","pharmacy jobs","warehouse jobs","transport jobs","driver jobs","factory jobs","cleaning jobs","security jobs","jobberman","myjobmag","ngcareers","hotnigerianjobs","hot jobs","LinkedIn jobs","Indeed jobs","Glassdoor jobs","government jobs","civil service jobs","federal government jobs","public sector jobs","local government jobs","police recruitment","army recruitment","air force recruitment","navy recruitment","immigration recruitment","customs recruitment","fire service recruitment","NYSC portal","NYSC registration","NYSC posting","NYSC relocation","NYSC ppa","NYSC clearance","Npower","Npower recruitment","Npower portal","Npower application","youth empowerment program","grant opportunities","business grant","short courses","professional certification","vocational training","skill acquisition","skills for employment","courses that get jobs","tech bootcamp","coding bootcamp","digital skills","online courses for jobs","best courses to get a job","free online courses","job skills training","how to start a business","business ideas","small business ideas","small business loan","startup ideas","entrepreneurship","self employment","side business ideas","microfinance loan","agribusiness ideas","small scale business ideas","work abroad","work visa","Canada work visa","UK work visa","USA work visa","Germany work visa","schengen work visa","how to migrate","how to relocate","jobs abroad","healthcare jobs abroad","skilled worker visa","student visa","study abroad","Canada immigration","UK immigration","relocation opportunities","unemployment benefits","unemployment support","jobless support","social welfare","palliative distribution","cost of living","inflation","financial help","minimum wage","labour strike","strike","protest economic hardship","youth protest","how to save money","how to manage money","low budget food","cheap food ideas","cheap transport","cheap housing","affordable housing","help with rent","how to survive without a job","job stress","career stress","depression help","mental health support","job loss depression","business registration","CAC registration","company registration","SME support","loan application","government loan","youth loan","startup loan","freelancing","remote work","digital marketing jobs","content creator jobs","social media manager jobs","virtual assistant jobs","copywriting jobs","graphic design jobs","video editing jobs","upwork","fiverr","online freelancing","food price","fuel price","transport cost","cost of living crisis","economic crisis","financial crisis","job loss","layoff","retrenchment","redundancy","retrenchment benefits","jobs in Lagos","jobs in Abuja","jobs in Port Harcourt","jobs in Kano","jobs in Ibadan","jobs in Kaduna","jobs in Enugu","jobs in Owerri","jobs in Benin","jobs in Warri","jobs in Ilorin","jobs in Jos"
2016-10-01,22,31,5,7,6,16,2,23,19,54,14,0,0,28,22,38,13,12,4,0,5,0,0,14,0,0,32,0,17,0,42,39,0,0,0,28,0,21,13,37,3,50,1,10,0,30,0,0,19,36,4,6,18,0,17,0,24,4,2,17,0,0,4,0,0,0,9,0,0,15,0,12,21,1,0,0,5,0,3,0,0,0,0,0,1,25,14,17,37,41,12,60,13,60,9,0,35,82,32,0,0,9,12,1,14,1,0,0,12,31,3,22,1,14,7,15,1,0,2,0,22,4,5,3,12,0,0,0,0,0,0,0,16,0,34,21,23,0,0,53,10,0,3,0,0,44,10,1,0,7,0,0,46,0,62,0,0,5,25,3,3,1,0,0,0,37,0,6,13,4,2,0,2,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,23,7,14,0,3,4,21,0,9,11,0,0,0,0,0,0,0,6,14,0,4,3,26,0,3,1,0,0,29,38,0,38,19,25,9,7,70,40,51,51,46,0,0
2016-11-01,20,28,4,4,5,15,1,23,20,0,10,36,0,26,15,30,10,11,3,0,6,0,0,8,1,0,26,0,17,0,37,41,0,0,0,25,0,25,11,29,2,37,0,12,0,0,0,0,0,0,4,6,15,0,16,0,16,4,1,18,0,0,3,0,0,0,10,56,3,0,0,12,13,1,0,0,4,0,2,51,37,0,0,0,1,0,17,12,43,39,12,64,13,39,0,0,25,27,22,0,0,10,16,1,26,1,0,0,9,6,20,18,0,0,21,27,3,0,3,0,20,3,3,3,12,0,0,0,0,7,0,0,11,0,34,20,17,0,0,51,8,0,3,0,0,50,9,1,0,0,0,0,41,0,51,0,0,5,25,5,3,0,0,0,0,23,0,4,13,5,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,16,0,3,8,0,0,7,14,0,0,0,0,0,0,0,6,12,0,4,4,27,0,2,1,0,0,26,27,0,36,18,22,8,7,59,34,47,23,0,2,56
2016-12-01,18,26,3,4,5,11,1,21,14,52,8,44,0,18,7,21,18,9,7,0,5,0,0,7,0,0,32,0,16,0,28,34,0,0,0,20,16,21,10,19,3,31,0,16,0,23,0,0,0,0,4,6,17,0,18,0,16,3,2,19,0,0,2,0,0,0,7,0,3,12,0,6,14,1,0,0,5,0,2,0,0,0,0,0,0,0,0,16,35,40,11,54,10,51,0,0,25,6,19,0,0,22,33,1,12,1,1,1,3,1,3,70,1,0,19,15,3,0,2,0,26,2,5,2,9,0,0,0,0,0,0,0,11,0,30,19,10,0,0,42,5,0,3,0,0,41,8,1,19,6,0,0,39,0,50,0,0,4,25,2,3,0,0,0,0,21,0,4,9,5,3,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,20,6,12,0,1,4,10,0,11,12,0,0,0,0,0,0,0,6,12,0,3,3,20,0,1,0,0,0,0,18,0,33,15,18,8,5,44,41,55,28,0,1,0
2017-01-01,23,34,5,6,6,14,2,28,21,41,9,45,0,20,6,38,14,12,6,16,6,0,0,8,1,0,51,0,14,0,50,51,0,0,0,32,20,38,14,35,4,61,0,8,0,33,0,0,19,24,4,6,10,0,19,0,31,5,3,17,0,0,3,0,0,0,9,41,2,18,0,11,18,1,0,0,5,0,3,0,0,46,0,0,1,39,0,17,41,48,11,55,13,44,8,0,30,6,23,0,0,3,30,15,13,1,1,1,5,3,8,29,1,0,17,20,4,1,2,0,33,3,3,3,11,0,0,0,0,7,0,0,13,0,34,23,16,0,0,54,10,0,4,0,0,55,10,1,0,0,0,0,34,0,78,0,0,6,28,3,4,0,0,0,0,38,0,5,12,4,3,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,17,0,2,5,0,0,8,9,0,0,0,0,0,0,0,6,11,0,3,6,35,0,2,1,0,0,0,21,0,50,22,37,12,8,55,73,66,48,40,1,0
2017-02-01,20,29,4,5,5,14,1,23,15,23,8,31,16,17,5,34,8,10,4,9,7,0,0,7,0,0,30,0,14,0,31,57,0,0,0,29,20,24,15,25,3,46,0,13,0,25,0,0,0,38,3,5,15,0,20,0,27,4,2,13,0,0,3,0,0,0,9,31,3,15,0,9,21,1,0,0,4,0,2,55,27,42,0,0,1,0,14,14,40,46,11,54,12,39,8,0,27,8,19,0,0,2,12,15,13,1,1,1,2,3,2,100,1,18,13,10,4,1,2,0,26,3,5,3,12,0,0,0,0,7,0,0,10,0,31,19,21,0,0,68,15,0,2,0,0,52,9,1,0,7,0,0,33,0,62,0,0,5,24,4,3,0,0,0,0,41,0,5,13,5,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,13,0,2,5,0,0,9,0,0,0,0,0,0,0,0,5,13,0,5,3,25,0,3,1,0,0,18,32,0,37,17,32,18,7,59,21,0,29,38,0,0
2017-03-01,21,31,4,7,5,18,1,25,14,30,8,40,0,17,5,37,9,11,5,13,6,0,0,8,1,0,40,0,14,0,38,45,0,0,0,27,0,26,14,22,2,36,0,10,0,24,0,0,0,29,3,5,14,0,14,0,29,6,2,21,0,0,3,0,0,0,11,42,3,14,0,8,20,1,0,0,5,0,2,0,25,0,0,0,1,35,11,16,35,54,10,57,12,41,6,0,33,30,24,0,0,2,10,6,14,1,1,1,2,3,2,41,0,12,11,17,2,2,3,0,30,3,4,3,16,0,0,0,0,15,0,0,12,0,34,19,17,31,0,68,10,0,3,0,0,49,9,1,7,7,0,0,31,0,68,0,0,5,22,4,3,0,0,0,0,32,0,6,13,4,6,0,1,0,0,4,12,0,0,0,0,0,0,0,11,0,0,0,0,19,7,17,0,2,8,11,0,15,0,0,0,0,0,0,0,0,5,10,0,5,2,13,0,1,0,0,0,0,32,0,36,19,30,10,8,80,66,57,23,45,1,48
2017-04-01,22,26,4,6,5,22,2,27,14,43,13,31,0,16,5,39,14,11,4,24,6,0,0,8,1,0,32,0,13,0,32,39,0,0,0,35,14,28,13,26,2,39,0,10,0,47,0,0,32,35,3,6,14,0,14,0,0,4,2,14,0,0,3,0,0,0,10,0,2,21,0,11,15,1,0,1,5,11,2,0,0,56,0,0,1,0,0,12,33,46,13,53,12,47,6,0,47,19,50,0,0,3,9,8,13,3,1,2,10,26,2,22,1,17,9,9,2,1,2,0,25,3,2,2,13,0,0,0,0,20,0,0,12,0,32,22,26,0,0,54,8,0,3,0,13,38,9,1,0,0,0,0,32,0,64,0,0,5,20,3,3,0,0,0,0,26,0,5,15,3,7,0,1,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,18,6,14,0,2,7,0,0,15,8,0,0,0,0,0,0,0,6,12,0,3,1,15,0,1,0,0,0,25,24,0,39,18,33,10,7,59,49,67,26,0,0,0
2017-05-01,21,29,4,7,6,18,2,23,13,37,11,46,0,29,13,38,15,12,5,14,6,0,0,8,1,0,29,0,12,0,39,40,0,0,0,33,0,32,15,28,4,48,1,9,0,37,0,0,15,27,3,5,13,0,0,0,19,4,2,14,0,14,3,0,0,0,8,42,2,15,0,12,16,1,0,0,4,12,3,0,27,36,0,0,0,35,0,18,36,55,10,64,13,51,9,0,34,11,30,0,0,4,12,8,20,24,1,15,10,7,8,32,1,0,8,18,2,1,2,0,25,3,6,3,17,0,0,0,0,15,0,0,12,0,34,22,19,53,0,52,11,0,5,0,9,53,10,1,0,7,0,0,37,0,70,0,0,5,21,3,4,0,0,0,0,29,0,5,14,4,11,1,2,0,0,4,10,0,0,0,0,0,0,0,12,0,0,42,0,19,7,17,0,3,6,13,0,10,0,0,0,0,0,0,0,0,7,12,0,4,1,35,0,1,1,0,0,18,24,0,39,19,30,8,8,81,51,0,31,0,1,0
2017-06-01,21,29,4,6,6,17,1,23,15,27,14,38,0,39,21,50,14,11,4,9,6,0,0,8,1,0,38,0,14,0,41,41,0,0,0,30,19,37,17,25,3,41,1,15,0,32,79,32,17,32,3,5,13,0,13,0,0,4,2,16,0,0,2,0,0,0,8,0,0,17,0,10,21,1,0,0,5,0,3,0,0,44,0,0,1,33,15,17,31,63,10,60,15,27,9,0,32,8,26,0,0,3,8,7,23,32,1,11,6,2,3,60,1,0,41,100,10,12,4,0,38,3,2,3,14,0,0,0,0,15,0,0,13,0,34,21,21,0,0,58,11,0,4,0,15,46,10,1,9,6,0,0,39,0,36,0,0,6,21,3,4,0,0,0,0,24,0,6,15,3,8,1,1,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,20,8,17,0,2,7,15,0,10,0,0,0,0,0,0,0,0,7,10,0,4,2,38,0,2,1,0,0,24,23,0,39,21,32,10,8,64,33,54,26,61,0,0
2017-07-01,18,24,3,4,5,13,1,21,15,31,9,27,0,24,10,37,13,8,6,0,4,0,0,0,1,0,31,0,15,0,36,42,0,0,0,26,17,29,14,25,0,39,0,29,0,23,0,0,15,40,3,5,15,0,0,0,0,4,2,13,0,0,3,0,0,0,8,0,2,18,0,10,14,1,0,0,5,0,2,0,0,0,0,0,1,0,13,18,28,59,8,58,12,36,6,0,24,5,16,0,0,2,7,3,75,13,1,2,12,2,6,29,1,0,57,70,12,7,2,9,28,3,3,3,13,0,0,0,0,18,0,0,13,0,33,19,16,0,100,56,10,0,2,0,0,36,11,1,0,4,0,0,35,13,80,0,0,6,23,3,4,0,0,0,0,32,0,6,14,2,5,0,1,0,0,2,13,0,0,0,0,1,0,0,9,0,0,0,0,22,8,16,0,2,6,0,0,13,8,0,0,0,0,0,0,0,6,15,0,3,2,35,0,1,1,0,0,0,28,0,38,17,29,13,7,63,55,0,34,0,0,52
2017-08-01,18,24,3,5,5,11,1,22,16,34,6,29,0,16,5,34,10,9,4,8,4,0,0,0,1,0,43,0,15,0,31,32,0,0,0,30,0,25,14,24,3,44,1,15,0,21,0,0,17,28,3,6,16,0,19,0,0,3,2,14,0,0,3,0,0,0,9,39,0,0,0,4,20,1,0,0,5,0,2,0,0,41,0,49,1,34,20,17,28,56,8,54,11,29,9,0,21,4,16,0,0,2,7,2,51,7,0,1,2,2,1,43,1,8,51,27,8,2,0,0,22,2,2,2,11,0,0,0,0,17,0,0,12,0,30,20,17,32,0,48,6,0,3,0,10,33,9,1,9,5,0,0,34,14,37,0,0,5,20,3,4,0,0,0,0,19,0,5,9,3,6,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,14,0,3,6,0,0,14,9,0,0,0,0,0,0,0,5,12,0,4,1,34,0,2,1,0,0,0,24,0,36,17,28,6,6,42,51,0,33,42,0,0
2017-09-01,19,23,2,4,4,12,2,19,15,34,10,52,15,12,5,33,15,8,4,0,5,0,0,0,1,0,33,0,15,0,32,24,0,0,0,26,18,29,12,28,2,53,1,12,0,0,0,0,0,31,3,5,16,0,16,0,17,4,1,12,0,0,2,0,0,0,8,0,2,20,0,10,15,1,0,1,4,0,2,0,0,59,0,0,0,22,0,15,30,61,7,52,10,30,7,0,32,8,15,0,100,3,8,1,7,4,0,1,1,3,0,17,0,14,26,21,3,1,1,0,23,2,4,2,24,0,0,0,0,20,0,0,12,0,32,19,13,0,0,37,7,0,4,0,0,34,9,1,0,0,0,0,34,14,51,0,0,5,25,3,4,0,0,0,0,11,0,5,8,3,5,3,19,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,21,9,11,0,2,5,0,0,10,10,0,0,0,0,0,0,0,6,13,0,3,3,28,0,0,0,0,0,0,15,0,36,15,22,8,7,58,42,0,34,0,1,0
2017-10-01,18,23,3,7,5,15,2,20,16,36,8,37,0,15,6,32,19,8,3,10,4,0,0,10,1,0,37,0,15,0,32,43,0,0,0,31,0,31,13,26,2,46,1,13,0,24,0,0,15,33,3,6,16,0,23,0,0,3,2,15,0,0,2,0,0,0,8,0,2,13,0,9,14,1,0,0,3,12,3,0,0,45,0,0,1,0,0,14,31,73,11,66,11,29,9,0,21,7,15,0,38,3,14,1,28,2,1,1,10,29,1,20,0,18,22,14,3,1,3,0,41,3,2,2,100,0,0,0,0,11,0,0,10,0,33,20,22,0,0,46,11,0,5,0,0,30,9,1,0,8,0,0,33,13,59,0,0,5,20,3,3,0,0,0,0,28,0,6,13,3,6,1,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,21,12,17,0,3,6,0,0,11,0,0,0,0,0,0,0,0,7,11,0,3,1,20,1,1,1,0,0,0,13,0,34,18,21,10,6,65,50,0,24,0,2,0
2017-11-01,17,23,3,5,5,15,1,22,17,34,13,33,0,18,7,38,9,11,4,14,5,0,0,0,0,0,37,0,16,1,26,40,0,0,0,33,18,30,14,21,3,48,0,16,0,29,0,0,20,0,3,5,16,0,0,0,26,3,1,17,0,0,3,0,0,0,7,0,3,0,0,10,19,1,0,0,4,0,2,0,0,55,0,0,1,30,0,16,37,91,14,82,11,32,7,0,23,5,18,0,0,2,20,2,21,5,0,1,8,6,6,32,1,0,100,28,14,2,2,0,37,3,4,3,27,0,0,0,0,18,0,0,12,0,28,19,0,0,0,48,9,0,5,0,0,34,10,1,0,6,0,0,37,0,61,0,0,5,19,4,3,0,0,0,0,13,0,5,11,2,9,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,56,0,0,20,8,15,0,3,9,11,0,9,0,0,0,0,0,0,0,0,6,11,0,4,1,42,0,1,0,0,0,0,19,0,36,17,30,12,7,62,42,0,21,0,0,38
2017-12-01,17,22,2,5,4,10,1,20,16,35,14,0,0,14,6,30,0,7,4,0,4,0,0,11,0,0,36,0,17,0,28,36,0,0,0,31,16,25,12,28,3,38,0,10,0,24,0,0,0,0,2,5,13,0,0,0,17,3,2,16,0,0,2,0,0,0,9,66,2,12,0,5,15,1,0,0,4,0,2,48,29,86,0,0,1,0,0,14,30,71,11,72,10,33,9,0,24,14,22,0,0,2,23,3,9,2,0,1,5,1,2,59,1,13,34,9,4,1,2,0,31,2,0,2,19,0,0,0,0,20,0,0,10,0,30,19,12,0,89,33,3,0,3,0,0,25,8,1,0,0,0,0,36,0,53,0,0,5,19,3,2,0,0,0,0,20,0,5,7,2,10,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,12,0,2,13,0,0,9,0,0,0,0,0,0,0,0,5,12,0,3,6,38,0,0,1,0,0,0,13,0,36,15,19,9,6,23,22,0,0,0,0,53
2018-01-01,21,31,3,5,6,14,1,25,17,37,8,40,0,20,9,39,8,10,6,8,7,0,0,13,0,0,35,0,16,0,38,49,0,0,0,44,18,35,17,34,4,78,1,14,0,49,0,0,15,31,2,5,17,0,12,0,0,5,2,16,0,0,3,0,0,0,9,32,3,15,0,6,12,1,0,0,5,0,2,75,0,55,0,0,1,35,11,13,39,84,15,81,12,38,8,0,25,5,21,0,0,4,52,8,11,2,0,1,5,2,3,24,1,9,17,6,2,1,2,0,53,3,4,2,17,0,0,0,0,12,0,0,13,0,37,25,25,0,0,48,9,0,2,0,12,34,12,2,7,6,0,0,33,0,60,0,0,6,27,5,3,0,0,0,0,25,0,6,10,3,8,0,3,0,0,5,9,0,0,0,0,0,0,0,7,0,0,0,0,24,9,13,0,4,5,0,0,13,8,0,0,0,0,0,0,0,7,12,0,4,5,30,0,1,1,0,0,0,24,0,50,21,35,9,7,44,55,54,51,0,0,40
2018-02-01,18,25,3,5,5,14,1,22,16,49,6,23,0,26,13,29,11,9,3,9,5,0,0,9,0,0,24,0,16,0,29,38,0,0,0,34,21,27,16,29,2,54,0,14,0,28,0,0,23,37,2,6,14,0,0,0,21,4,1,22,0,0,3,0,0,0,8,31,3,11,0,8,21,1,0,0,3,0,2,52,0,52,23,0,0,0,11,17,36,93,9,76,11,40,9,0,23,5,19,0,0,35,60,5,14,2,0,1,4,3,1,43,1,10,17,10,2,1,2,0,45,2,5,3,17,0,0,0,0,16,0,0,11,0,33,24,15,47,0,66,16,0,4,0,0,40,9,1,9,6,0,0,32,0,46,0,0,4,21,3,5,0,0,0,0,33,0,5,12,3,8,0,3,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,21,9,16,0,4,7,0,0,13,0,0,0,0,0,0,0,0,6,14,0,3,3,20,0,1,1,0,0,35,27,0,41,18,26,11,6,68,37,45,33,30,0,0
2018-03-01,18,22,3,5,5,12,1,19,15,30,8,32,0,16,7,35,15,9,7,8,5,0,0,11,0,0,33,0,16,0,32,44,0,0,0,29,16,32,16,25,3,43,1,9,0,36,0,0,18,39,2,5,10,0,13,0,18,4,2,23,0,0,3,0,0,0,8,30,0,11,0,10,15,1,0,0,4,13,3,41,27,41,0,0,1,25,13,15,32,79,11,76,11,36,5,0,20,6,14,0,0,19,24,4,13,1,0,1,13,21,2,18,1,18,15,7,2,0,0,0,31,3,4,4,17,0,0,0,0,19,0,0,13,0,35,24,17,0,0,60,9,0,4,0,0,36,11,1,0,7,0,0,32,14,69,0,0,5,20,4,3,0,0,0,0,33,0,6,11,3,8,0,3,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,22,10,15,0,3,6,0,0,15,10,0,0,0,0,0,0,0,8,15,0,3,2,34,0,1,1,0,0,16,28,0,47,18,26,12,6,50,56,45,26,0,0,0
2018-04-01,17,24,3,5,5,11,1,18,14,33,9,37,15,15,6,35,11,10,0,0,3,0,0,13,0,0,35,0,16,0,31,35,0,0,0,40,16,26,15,28,2,53,0,7,0,42,0,0,0,26,2,5,17,0,15,0,17,4,2,15,0,14,3,0,0,0,8,0,2,10,0,7,22,1,0,0,4,0,2,47,34,48,0,0,0,30,0,14,31,80,11,72,9,26,10,0,19,5,13,0,0,7,27,4,12,1,0,1,18,7,10,26,1,17,26,7,3,1,0,0,45,3,5,3,16,0,0,0,0,15,0,0,11,0,34,21,18,0,0,54,7,0,3,0,0,32,9,1,11,0,0,0,35,16,0,0,0,5,18,4,3,0,0,0,0,36,0,8,10,2,8,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,16,0,3,7,10,0,14,0,0,0,0,14,0,0,0,9,14,0,3,2,23,0,1,1,0,0,0,29,0,40,18,30,8,8,54,56,47,40,0,0,0
2018-05-01,19,22,2,5,4,13,1,21,14,39,11,31,0,46,37,36,12,11,5,0,6,0,0,10,0,0,33,0,16,0,35,28,0,0,0,33,24,42,16,21,2,50,0,10,0,30,0,31,0,26,3,5,17,0,23,0,21,4,3,13,0,0,3,0,0,0,9,35,2,16,86,12,18,1,0,0,4,12,2,84,32,69,0,0,1,32,0,13,37,81,12,100,12,29,6,0,24,10,20,0,0,21,6,4,12,4,0,85,7,1,2,61,2,0,18,13,4,1,2,0,60,3,4,3,16,0,0,0,0,19,0,0,14,0,38,23,16,33,0,52,12,0,3,0,10,35,10,2,10,7,0,0,35,0,47,0,0,6,19,4,4,0,0,0,0,29,0,7,11,3,12,0,4,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,24,11,17,0,4,6,0,0,15,9,37,0,0,0,0,0,0,8,13,0,3,2,39,0,1,1,0,0,25,28,0,45,18,34,0,7,46,46,53,31,0,2,51
2018-06-01,18,21,2,5,5,13,1,20,12,0,10,0,0,36,29,40,12,9,4,0,4,0,0,13,0,0,28,0,14,0,28,48,0,0,0,32,0,29,15,24,3,47,0,12,0,25,0,0,0,47,3,5,12,0,25,0,27,3,1,16,0,0,3,0,0,0,8,0,2,15,96,9,22,1,0,0,3,19,2,51,0,53,0,0,0,29,0,17,30,78,11,96,12,30,8,0,21,10,18,0,0,7,5,2,10,3,1,88,6,3,1,15,1,17,14,12,2,0,2,0,60,3,5,2,15,0,0,0,0,28,0,0,12,0,37,21,22,0,0,49,10,0,5,0,0,28,11,1,7,7,0,0,36,21,40,0,0,6,15,4,3,0,0,0,0,27,0,7,13,3,10,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,19,0,4,5,0,0,11,0,0,0,0,13,0,0,0,8,12,0,3,1,28,0,0,1,0,0,18,24,0,41,17,31,6,6,54,45,0,27,0,0,37
2018-07-01,19,20,3,6,4,13,1,20,15,48,10,31,0,15,7,31,12,9,3,9,3,0,0,7,0,0,29,0,17,0,22,36,0,0,0,33,21,37,16,23,4,54,0,11,100,0,0,0,13,0,3,5,14,0,15,0,0,3,2,18,0,0,3,0,0,0,7,0,0,12,65,12,25,1,0,0,5,0,2,49,0,45,25,0,0,27,12,14,30,93,9,88,11,34,8,0,20,10,17,0,0,1,4,3,9,1,0,17,17,9,6,25,1,12,23,10,6,1,0,0,62,3,5,3,15,0,0,0,0,31,0,0,14,0,35,21,18,29,0,57,7,0,4,0,0,28,12,2,10,7,0,1,40,14,54,0,0,8,20,4,3,0,0,0,0,36,0,6,14,3,11,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,18,0,4,7,0,0,16,12,36,0,0,0,0,0,0,9,13,0,4,2,41,0,1,1,0,0,0,24,0,46,19,32,8,6,72,54,0,26,45,2,37
2018-08-01,18,21,3,3,5,13,1,18,17,52,15,39,0,12,6,39,17,9,5,9,3,0,0,11,1,0,31,0,16,0,26,30,0,0,0,32,17,25,16,23,3,58,0,13,0,19,0,0,15,27,3,6,15,0,18,0,15,4,2,16,0,0,3,0,0,0,9,0,0,19,0,7,18,1,0,0,6,13,2,43,0,0,0,41,1,0,0,15,27,87,11,80,9,43,5,0,20,6,8,0,0,1,4,2,7,1,0,8,11,5,4,54,2,9,20,10,4,0,1,0,61,2,4,2,11,1,0,0,0,38,0,0,12,0,34,19,20,32,0,49,8,0,5,0,0,39,10,1,8,6,0,0,57,19,29,0,0,7,18,4,4,0,0,0,0,31,0,5,9,2,28,0,1,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,26,8,12,0,4,12,9,0,14,9,37,0,0,0,0,0,0,8,12,0,4,2,36,0,1,1,0,0,17,26,0,46,18,34,9,6,34,53,0,30,30,1,0
2018-09-01,17,22,2,5,5,12,2,18,13,36,25,0,13,14,10,35,11,7,5,7,2,0,0,7,0,0,39,0,16,0,24,41,0,0,0,26,13,29,14,21,2,59,0,10,0,47,0,0,13,27,2,6,16,0,18,0,33,4,2,18,0,12,2,0,0,0,8,0,3,12,0,8,21,1,0,0,4,10,2,0,0,34,26,37,1,24,0,12,28,80,12,74,10,28,6,0,19,6,13,0,0,1,5,2,7,1,0,9,7,3,1,59,1,21,19,6,3,1,1,0,38,3,3,2,11,0,0,0,0,37,0,0,13,0,32,20,14,0,0,43,8,0,6,0,0,35,9,2,15,6,0,0,49,20,40,0,0,5,18,3,3,0,0,0,0,34,0,5,10,4,52,24,8,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,19,7,13,0,4,18,10,0,15,8,0,0,0,0,0,0,0,7,9,0,4,2,35,0,1,1,0,0,0,26,0,38,16,27,12,5,39,49,0,20,27,0,0
2018-10-01,17,21,2,9,5,12,2,19,12,34,9,0,0,15,10,33,10,7,5,13,4,0,0,15,0,0,31,0,17,0,26,38,0,0,0,26,15,24,14,24,2,52,0,10,0,0,0,28,15,0,2,6,17,0,17,0,39,3,2,17,0,15,2,0,0,0,9,36,4,14,0,7,18,1,0,0,3,11,2,0,27,42,0,47,1,19,11,13,24,78,10,78,9,29,6,0,14,9,11,0,0,1,12,6,34,1,0,12,19,17,4,22,2,22,18,14,3,1,1,0,50,3,3,3,9,0,0,0,0,31,0,0,13,0,33,20,15,42,0,40,7,0,4,0,12,40,9,1,0,5,0,0,63,26,54,0,0,5,19,3,3,0,0,0,0,20,0,6,10,3,84,7,2,0,0,5,9,0,0,0,0,0,0,0,0,0,57,0,0,52,28,22,0,4,10,0,0,16,9,0,0,0,0,0,0,0,8,10,0,3,4,28,0,0,0,1,0,0,23,0,38,16,35,12,8,49,58,0,24,30,0,0
2018-11-01,21,20,2,8,5,11,1,19,12,36,10,29,0,15,10,37,12,8,6,0,5,0,0,14,32,0,31,0,21,0,32,30,0,0,0,33,19,25,14,53,2,52,0,13,0,25,0,0,14,0,2,6,11,0,0,0,23,4,1,17,0,0,3,0,0,0,9,0,2,19,0,10,19,1,0,0,4,0,2,57,24,64,0,0,1,18,11,14,23,76,10,79,9,35,7,0,16,5,10,0,0,5,19,6,22,1,0,3,12,4,4,73,2,18,30,36,13,8,2,0,45,2,3,2,10,0,0,0,0,39,0,0,12,0,39,20,16,0,68,36,4,0,6,0,0,32,10,1,9,5,0,0,51,26,54,0,0,5,19,4,2,0,0,0,0,17,0,6,9,2,100,27,25,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,44,28,18,0,4,11,0,0,13,0,0,0,0,0,0,0,0,10,11,0,4,3,33,0,1,1,0,0,0,24,0,46,21,35,15,7,30,59,53,38,29,0,0
